general_ancestor_concept_name,general_ancestor_concept_id,descendant_concept_id,concept_name,concept_id,concept_synonym_name
Disorder of cardiovascular system,134057,4253363,Wolff-Parkinson-White pattern,4253363,Wolff Parkinson White syndrome
Disorder of cardiovascular system,134057,4253363,Wolff-Parkinson-White pattern,4253363,Wolff-Parkinson-White pattern (disorder)
Disorder of cardiovascular system,134057,4253363,Wolff-Parkinson-White pattern,4253363,WPW - Wolff-Parkinson-White syndrome
Disorder of cardiovascular system,134057,4253363,Wolff-Parkinson-White pattern,4253363,WPW - Wolff-Parkinson-White pattern
Disorder of cardiovascular system,134057,4253363,Wolff-Parkinson-White pattern,4253363,Ventricular pre-excitation with arrhythmia
Disorder of cardiovascular system,134057,43020497,Right carotid artery occlusion,43020497,Occlusion of right carotid artery (disorder)
Disorder of cardiovascular system,134057,43020497,Right carotid artery occlusion,43020497,Occlusion of right carotid artery
Disorder of cardiovascular system,134057,4163372,Congenital dilatation of aorta,4163372,Congenital dilatation of aorta (disorder)
Disorder of cardiovascular system,134057,43020496,Left carotid artery occlusion,43020496,Occlusion of left carotid artery (disorder)
Disorder of cardiovascular system,134057,43020496,Left carotid artery occlusion,43020496,Occlusion of left carotid artery
Disorder of cardiovascular system,134057,4339544,Rheumatic tricuspid valve stenosis,4339544,Rheumatic tricuspid valve stenosis (disorder)
Disorder of cardiovascular system,134057,4339544,Rheumatic tricuspid valve stenosis,4339544,Rheumatic tricuspid valve obstruction
Disorder of cardiovascular system,134057,317000,Kyphoscoliotic heart disease,317000,Kyphoscoliotic heart disease (disorder)
Disorder of cardiovascular system,134057,44782754,Chronic thrombosis of superficial vein of upper extremity,44782754,Chronic thrombosis of superficial vein of upper extremity (disorder)
Disorder of cardiovascular system,134057,37398951,Cardiac arrest during surgery,37398951,Cardiac arrest during surgery (disorder)
Disorder of cardiovascular system,134057,439077,Severe pre-eclampsia - delivered with postnatal complication,439077,Severe pre-eclampsia - delivered with postnatal complication (disorder)
Disorder of cardiovascular system,134057,320737,Hyperkinetic heart disease,320737,Hyperkinetic heart disease (disorder)
Disorder of cardiovascular system,134057,4181182,Chronic adhesive pericarditis,4181182,Chronic adhesive pericarditis (disorder)
Disorder of cardiovascular system,134057,4181182,Chronic adhesive pericarditis,4181182,Chronic non-constrictive carditis
Disorder of cardiovascular system,134057,4057039,Fat embolism,4057039,Fat embolus
Disorder of cardiovascular system,134057,4057039,Fat embolism,4057039,Fat embolism (disorder)
Disorder of cardiovascular system,134057,441108,Cor triatriatum,441108,Cor triatriatum (disorder)
Disorder of cardiovascular system,134057,441108,Cor triatriatum,441108,Accessory atrium
Disorder of cardiovascular system,134057,4055720,Vascular hemostatic disease,4055720,Vascular purpura
Disorder of cardiovascular system,134057,4055720,Vascular hemostatic disease,4055720,Vascular haemostatic disease
Disorder of cardiovascular system,134057,4055720,Vascular hemostatic disease,4055720,Vascular hemostatic disease (disorder)
Disorder of cardiovascular system,134057,438259,Umbilical hemorrhage after birth,438259,Umbilical hemorrhage after birth (disorder)
Disorder of cardiovascular system,134057,438259,Umbilical hemorrhage after birth,438259,Umbilical haemorrhage after birth
Disorder of cardiovascular system,134057,4254116,Tachycardia-bradycardia,4254116,Bradycardia-tachycardia syndrome
Disorder of cardiovascular system,134057,4254116,Tachycardia-bradycardia,4254116,Brady-tachy syndrome
Disorder of cardiovascular system,134057,4254116,Tachycardia-bradycardia,4254116,Tachycardia-bradycardia (disorder)
Disorder of cardiovascular system,134057,4254116,Tachycardia-bradycardia,4254116,Tachycardia bradycardia syndrome
Disorder of cardiovascular system,134057,443408,Upper limb arterial embolus,443408,Upper limb arterial embolus (disorder)
Disorder of cardiovascular system,134057,443408,Upper limb arterial embolus,443408,Embolism of upper limb artery
Disorder of cardiovascular system,134057,4153352,Embolic stroke,4153352,Embolic stroke (disorder)
Disorder of cardiovascular system,134057,198467,Acute gastric ulcer with hemorrhage and obstruction,198467,Acute gastric ulcer with hemorrhage and obstruction (disorder)
Disorder of cardiovascular system,134057,198467,Acute gastric ulcer with hemorrhage and obstruction,198467,Acute gastric ulcer with haemorrhage and obstruction
Disorder of cardiovascular system,134057,4096625,Injury of vertebral artery,4096625,Injury of vertebral artery (disorder)
Disorder of cardiovascular system,134057,200907,Air embolism as a complication of medical care,200907,Air embolus as a complication of medical care
Disorder of cardiovascular system,134057,200907,Air embolism as a complication of medical care,200907,Air embolism as a complication of medical care (disorder)
Disorder of cardiovascular system,134057,4309332,Cardiac arrest as a complication of care,4309332,Cardiac arrest as a complication of care (disorder)
Disorder of cardiovascular system,134057,4202511,Senile purpura,4202511,Solar purpura
Disorder of cardiovascular system,134057,4202511,Senile purpura,4202511,Senile purpura (disorder)
Disorder of cardiovascular system,134057,4202511,Senile purpura,4202511,Purpura senilis
Disorder of cardiovascular system,134057,4202511,Senile purpura,4202511,Bateman's purpura
Disorder of cardiovascular system,134057,4149044,Injury of ulnar artery,4149044,Injury of ulnar artery (disorder)
Disorder of cardiovascular system,134057,4124868,Venous laceration,4124868,Venous laceration (disorder)
Disorder of cardiovascular system,134057,4100136,Left atrial abnormality,4100136,LA - Left atrial abnormality
Disorder of cardiovascular system,134057,4100136,Left atrial abnormality,4100136,Left atrial abnormality (disorder)
Disorder of cardiovascular system,134057,442070,Maternal hypotension syndrome - delivered,442070,Maternal hypotension syndrome - delivered (disorder)
Disorder of cardiovascular system,134057,4317291,Cerebellar artery occlusion,4317291,Cerebellar artery occlusion (disorder)
Disorder of cardiovascular system,134057,137974,Abnormal fetal heart beat noted before labor in liveborn infant,137974,Abnormal fetal heart beat noted before labor in liveborn infant (disorder)
Disorder of cardiovascular system,134057,137974,Abnormal fetal heart beat noted before labor in liveborn infant,137974,Abnormal fetal heart beat noted before labour in liveborn infant
Disorder of cardiovascular system,134057,137974,Abnormal fetal heart beat noted before labor in liveborn infant,137974,Abnormal foetal heart beat noted before labour in liveborn infant
Disorder of cardiovascular system,134057,4317966,Ophthalmic migraine,4317966,Ocular migraine
Disorder of cardiovascular system,134057,4317966,Ophthalmic migraine,4317966,Ophthalmic migraine (disorder)
Disorder of cardiovascular system,134057,4112024,Occlusion and stenosis of cerebellar arteries,4112024,Occlusion and stenosis of cerebellar arteries (disorder)
Disorder of cardiovascular system,134057,4146580,Paroxysmal atrial flutter,4146580,Paroxysmal atrial flutter (disorder)
Disorder of cardiovascular system,134057,45757356,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,45757356,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder)
Disorder of cardiovascular system,134057,45757356,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,45757356,Preexisting hypertensive chronic kidney disease in pregnancy
Disorder of cardiovascular system,134057,4299783,Suppurative phlebitis,4299783,Suppurative phlebitis (disorder)
Disorder of cardiovascular system,134057,192670,Portal pyemia,192670,Portal pyemia (disorder)
Disorder of cardiovascular system,134057,192670,Portal pyemia,192670,Suppurative pylephlebitis
Disorder of cardiovascular system,134057,192670,Portal pyemia,192670,Portal pyaemia
Disorder of cardiovascular system,134057,4198141,Post infarct angina,4198141,Post infarct angina (disorder)
Disorder of cardiovascular system,134057,73085,Injury of superficial femoral artery,73085,Injury of superficial femoral artery (disorder)
Disorder of cardiovascular system,134057,73085,Injury of superficial femoral artery,73085,Superficial femoral artery injury
Disorder of cardiovascular system,134057,4097984,Coarctation of pulmonary artery,4097984,Coarctation of pulmonary artery (disorder)
Disorder of cardiovascular system,134057,43022066,Left atrial enlargement,43022066,Left atrial enlargement (disorder)
Disorder of cardiovascular system,134057,4055472,Axillary blood vessel injury,4055472,Axillary blood vessel injury (disorder)
Disorder of cardiovascular system,134057,315881,Vascular lesion of cord,315881,Vascular lesion of cord (disorder)
Disorder of cardiovascular system,134057,4059604,Renal artery hemorrhage,4059604,Renal artery haemorrhage
Disorder of cardiovascular system,134057,4059604,Renal artery hemorrhage,4059604,Renal artery hemorrhage (disorder)
Disorder of cardiovascular system,134057,4141501,Simple varicose veins,4141501,Simple varicose veins (disorder)
Disorder of cardiovascular system,134057,37016889,Dissection of renal artery,37016889,Dissection of renal artery (disorder)
Disorder of cardiovascular system,134057,4005907,Injury of brachial artery,4005907,Injury of brachial artery (disorder)
Disorder of cardiovascular system,134057,4291592,Capillary hemangioma,4291592,Capillary hemangioma (disorder)
Disorder of cardiovascular system,134057,4291592,Capillary hemangioma,4291592,Capillary haemangioma
Disorder of cardiovascular system,134057,321586,Acute rheumatic pericarditis,321586,Acute rheumatic fever with pericarditis
Disorder of cardiovascular system,134057,321586,Acute rheumatic pericarditis,321586,Acute rheumatic pericarditis (disorder)
Disorder of cardiovascular system,134057,321586,Acute rheumatic pericarditis,321586,Active rheumatic fever with pericarditis
Disorder of cardiovascular system,134057,4052200,Portal system vein injury,4052200,Portal system vein injury (disorder)
Disorder of cardiovascular system,134057,4105620,Complicated migraine,4105620,Complicated migraine (disorder)
Disorder of cardiovascular system,134057,4105620,Complicated migraine,4105620,Complex migraine
Disorder of cardiovascular system,134057,762725,"Ophthalmoplegic migraine, refractory",762725,"Ophthalmoplegic migraine, intractable"
Disorder of cardiovascular system,134057,762725,"Ophthalmoplegic migraine, refractory",762725,"Ophthalmoplegic migraine, refractory (disorder)"
Disorder of cardiovascular system,134057,321307,Chronic rheumatic pericarditis,321307,Chronic rheumatic pericarditis (disorder)
Disorder of cardiovascular system,134057,201885,Chronic gastric ulcer with hemorrhage and with obstruction,201885,Chronic gastric ulcer with hemorrhage and with obstruction (disorder)
Disorder of cardiovascular system,134057,201885,Chronic gastric ulcer with hemorrhage and with obstruction,201885,Chronic gastric ulcer with haemorrhage and with obstruction
Disorder of cardiovascular system,134057,46269837,Gastric hemorrhage due to chronic superficial gastritis,46269837,Gastric haemorrhage due to chronic superficial gastritis
Disorder of cardiovascular system,134057,46269837,Gastric hemorrhage due to chronic superficial gastritis,46269837,Gastric hemorrhage due to chronic superficial gastritis (disorder)
Disorder of cardiovascular system,134057,438024,Injury of tibial blood vessel,438024,Tibial blood vessel injury (disorder)
Disorder of cardiovascular system,134057,438024,Injury of tibial blood vessel,438024,Tibial blood vessel injury
Disorder of cardiovascular system,134057,4149832,Bypass graft mechanical complications,4149832,Bypass graft mechanical complications (disorder)
Disorder of cardiovascular system,134057,4247079,Hemangioma of liver,4247079,Hepatic hemangioma
Disorder of cardiovascular system,134057,4247079,Hemangioma of liver,4247079,Haemangioma of liver
Disorder of cardiovascular system,134057,4247079,Hemangioma of liver,4247079,Hepatic angioma
